;N1;L1;N2;L2;a2;N3;L3;;;;Air blades;Air inlet;CH4;Temperature;S2;NH3;H2;O2;N2;CO2;H20;Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Temperature (K);Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Mass Fraction of Nitrogen Oxide Emission;Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Mass Fraction of CO;Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Mass Fraction of H2O
492;12;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,694839999999626;1955,77844723846;3,1930999999996503;4,762822271028149e-06;1,2000599999995565;0,1131391202272998;2,4101199999996137;0,1400993037278514
493;12;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,908379999999636;2206,8709874083124;4,189619999999697;0,00016196441058872603;0,9865199999995476;0,1502024570194148;2,6236599999996244;0,1265846065450254
494;12;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,8371999999996333;2139,3541465427083;2,908379999999636;5,409674894882825e-05;1,2000599999995565;0,1293830882924561;2,33893999999961;0,1263276113167968
495;12;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,33893999999961;2052,812956462957;2,908379999999636;2,305273034560154e-05;1,2000599999995565;0,1297245412214344;2,1253999999995994;0,1289474794825537
496;12;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,7660199999996298;2037,0514730161944;2,9795599999996405;1,613012107478333e-05;1,3424199999995636;0,1168171019065;2,552479999999619;0,1316589807791315
497;12;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,7660199999996298;1963,39972885668;3,762539999999677;6,390587660282789e-06;1,3424199999995636;0,1102874361646646;2,552479999999619;0,135283075571654
498;12;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,6236599999996244;2200,814363127477;2,908379999999636;0,00011014428902893908;1,2000599999995565;0,1416690137472493;2,4101199999996137;0,1253544394275779
499;12;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,8371999999996333;2147,045503919244;3,4066399999996597;5,64632655169767e-05;1,2000599999995565;0,1299511046967726;2,6236599999996244;0,1285170300101354
500;12;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,694839999999626;2064,3942798791118;4,118439999999694;2,2587135826810878e-05;1,3424199999995636;0,1238205025620623;2,4101199999996137;0,1300719071786978
501;12;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,694839999999626;2017,3548225255693;3,83371999999968;1,755290881139179e-05;1,2000599999995565;0,1239213579313061;1,128879999999553;0,1298622712146954
502;9;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;0,6306199999995297;2195,069368932298;0,0611799999995028;0,0015613884373091;1,2000599999995565;0,0;1,2000599999995565;0,0
503;9;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;3,264279999999653;2085,655139196432;3,62017999999967;4,575565289136038e-05;0,8441599999995386;0,1268113958165609;2,908379999999636;0,1336228095351565
504;9;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;3,1930999999996503;2009,5499944856292;3,62017999999967;1,6522578592760084e-05;0,7729799999995368;0,1280226277803773;2,7660199999996298;0,1372742260259213
505;9;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;3,1219199999996468;1934,0005388499255;3,5489999999996678;5,517652777848209e-06;0,20353999999951;0,1268864809452421;2,908379999999636;0,1415436641740832
506;9;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;3,264279999999653;2219,620453672767;3,762539999999677;0,00023607901735666248;0,9865199999995476;0,1276796450875884;2,908379999999636;0,1265217522410809
507;9;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;3,1930999999996503;2135,5080368632875;3,762539999999677;7,77061124722004e-05;0,8441599999995386;0,1312616470524089;2,908379999999636;0,1288233412113
508;9;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;3,1930999999996503;2090,426945097184;3,62017999999967;3,946500572930053e-05;0,7729799999995368;0,1331298066685046;2,908379999999636;0,131335786553789
509;9;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;3,1219199999996468;2056,716256463724;3,62017999999967;2,481213938154084e-05;0,7729799999995368;0,1335674413483341;2,908379999999636;0,1325186036999192
510;9;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;3,1219199999996468;1975,83263519612;3,5489999999996678;7,539592699197944e-06;1,2000599999995565;0,1240303002420602;2,908379999999636;0,1352109146356351
511;9;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;3,1930999999996503;2223,212883900348;3,62017999999967;0,00019928809939859755;0,7729799999995368;0,135603585178251;2,908379999999636;0,126593829319454
512;9;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;3,264279999999653;2151,4189369312853;3,62017999999967;6,606664217280465e-05;0,7729799999995368;0,1389325606302411;2,694839999999626;0,1284544618541303
513;9;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;3,1930999999996503;2086,29323636788;3,5489999999996678;3,398546983995454e-05;0,0611799999995028;0,1390662996183924;2,7660199999996298;0,1305935645791118
514;9;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;3,1219199999996468;2059,070647878328;3,5489999999996678;2,1442214073849307e-05;0,5594399999995261;0,1384516745410341;2,7660199999996298;0,1321116950631621
515;24;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,6236599999996244;2133,0232075132967;2,908379999999636;0,0003117173543823293;3,6913599999996736;0,0;3,6913599999996736;0,0
516;24;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,552479999999619;2080,5360692159984;3,1930999999996503;4,1951050161512e-05;1,128879999999553;0,1296884484593408;2,2677599999996065;0,1334462308368267
517;24;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,694839999999626;2012,4704375593367;3,1930999999996503;1,559264862282246e-05;1,2000599999995565;0,1212103855203765;2,33893999999961;0,1374782157190976
518;24;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,694839999999626;1949,869560750572;3,4066399999996597;5,433666497787159e-06;1,2000599999995565;0,1144336338441781;2,33893999999961;0,141825936993595
519;24;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,908379999999636;2197,589747853993;3,62017999999967;0,00019807635727427065;0,5594399999995261;0,1720585264091015;2,4812999999996155;0,1249645044317393
520;24;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,908379999999636;2112,919016683795;3,1219199999996468;6,645840693748922e-05;1,4135999999995654;0,1314656486966732;2,7660199999996298;0,1269407311989586
521;24;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,6236599999996244;2044,465760954183;3,5489999999996678;3,48455641450588e-05;1,3424199999995636;0,1257654692981288;2,4101199999996137;0,1285410450949502
522;24;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,7660199999996298;2086,1428613401013;3,1219199999996468;2,310608962095521e-05;1,2000599999995565;0,1248736879971411;2,2677599999996065;0,1314699985216538
523;24;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,7660199999996298;2005,9255350655449;3,1219199999996468;7,032039098854828e-06;1,2000599999995565;0,1163513462454782;2,4101199999996137;0,1354695715250716
524;24;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,8371999999996333;2233,884662804115;3,050739999999643;0,00017845053238972345;0,2747199999995118;0,1671607530924682;2,6236599999996244;0,1255493536143165
525;24;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,908379999999636;2121,428244780071;3,1219199999996468;5,286432249577599e-05;1,4135999999995654;0,1335966736941643;2,6236599999996244;0,126945426136788
526;24;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,694839999999626;2103,1506851637705;3,1219199999996468;3,413549883126779e-05;1,2000599999995565;0,1278920147726694;2,196579999999603;0,1303327396415077
527;24;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,552479999999619;2069,711680417931;3,1930999999996503;2,2801184914998025e-05;1,2000599999995565;0,1255453913015571;2,196579999999603;0,1317847477275572
528;30;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,552479999999619;2118,988306195228;2,908379999999636;0,000248601117710414;6,894459999999825;0,0;6,894459999999825;0,0
529;30;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,8371999999996333;2060,8119890160383;3,5489999999996678;4,006184755909516e-05;1,4135999999995654;0,1281757230745576;2,6236599999996244;0,1319348660913551
530;30;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,908379999999636;2010,6045559545885;3,264279999999653;1,5247357582842444e-05;1,5559599999995726;0,1178600101814241;2,694839999999626;0,1365681931782722
531;30;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,694839999999626;1962,9448531451517;3,1219199999996468;4,913983824043657e-06;1,2000599999995565;0,1118969272136977;2,4101199999996137;0,1423306845222417
532;30;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,908379999999636;2199,294735504845;3,3354599999996566;0,0001789038021441074;1,4135999999995654;0,1395669075225068;2,694839999999626;0,124876086178157
533;30;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,9795599999996405;2122,451169860697;3,1930999999996503;5,945962927422168e-05;1,3424199999995636;0,1321440668978706;2,694839999999626;0,1274843881024919
534;30;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,7660199999996298;2067,0702537718025;3,83371999999968;3,6699908586409975e-05;1,4135999999995654;0,1249294999066471;2,4812999999996155;0,1292248423951876
535;30;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,694839999999626;2079,4221475763406;3,6913599999996736;2,2298186271872945e-05;1,2000599999995565;0,1236929231858033;2,33893999999961;0,132061432199395
536;30;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,7660199999996298;1997,40840454608;3,6913599999996736;6,7647708859665325e-06;1,2000599999995565;0,1156746476727712;2,4812999999996155;0,1357526317683107
537;30;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,8371999999996333;2204,1398468103957;2,9795599999996405;0,0001340600021284176;1,27123999999956;0,1395832164424683;2,4812999999996155;0,1241659650778148
538;30;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,9795599999996405;2117,9494592579667;3,5489999999996678;5,557376132026228e-05;1,4135999999995654;0,1302037826335375;2,6236599999996244;0,1269415660685713
539;30;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,6236599999996244;2103,464968943826;3,1219199999996468;3,28531366035446e-05;1,2000599999995565;0,1255123807374623;2,2677599999996065;0,1306348979147767
540;30;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,4812999999996155;2063,6847607278414;3,3354599999996566;2,144762358790459e-05;1,2000599999995565;0,1225079751022344;2,2677599999996065;0,1320691387035716
541;36;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,4812999999996155;2055,6672206651174;2,9795599999996405;0,00016683305651904435;7,321539999999844;0,0;7,321539999999844;0,0
542;36;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,9795599999996405;2069,084839882757;3,1930999999996503;3,61541222498514e-05;1,484779999999569;0,1281237999293941;2,694839999999626;0,1318105609310046
543;36;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;3,1219199999996468;1984,0286123887188;3,477819999999664;1,6720708585603065e-05;1,6983199999995795;0,1193848321068393;2,694839999999626;0,1353586704747611
544;36;105;36;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,694839999999626;1956,7279319037932;3,264279999999653;5,070015962483125e-06;1,128879999999553;0,1102614744946127;2,2677599999996065;0,141701461164512
545;36;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,4812999999996155;2140,933353685991;3,62017999999967;0,00017920254506060873;1,3424199999995636;0,1399254153509073;2,196579999999603;0,1213171456533913
546;36;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,908379999999636;2135,6993774898347;3,1219199999996468;6,394345743217468e-05;1,5559599999995726;0,1287143280095817;2,694839999999626;0,1273744047051546
547;36;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,9795599999996405;2062,450583846815;3,62017999999967;3,8569009655200186e-05;1,627139999999576;0,1278090719473978;2,6236599999996244;0,1283339061757598
548;36;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;3,050739999999643;2052,0771143727243;3,4066399999996597;2,459550097260789e-05;1,484779999999569;0,1298541698115669;2,8371999999996333;0,1306070915851617
549;36;105;36;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,552479999999619;1990,976804441628;3,3354599999996566;6,881521398562604e-06;1,2000599999995565;0,1162641295821177;2,2677599999996065;0,1356417899507657
550;36;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,8371999999996333;2187,702332322732;3,050739999999643;0,0001243134798331274;1,3424199999995636;0,1386461929374805;2,4812999999996155;0,1233569705701768
551;36;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,9795599999996405;2130,067308063167;3,1930999999996503;5,347076294486418e-05;1,4135999999995654;0,1360975001512422;2,694839999999626;0,1266957839483977
552;36;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,7660199999996298;2080,434118745755;3,1219199999996468;3,0455395443772463e-05;1,5559599999995726;0,1212715876165392;2,6236599999996244;0,1292627081389602
553;36;105;36;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,908379999999636;2053,0429176972348;3,1930999999996503;2,0916056471171903e-05;1,6983199999995795;0,1231547807251677;2,694839999999626;0,1309535427050117
554;18;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,196579999999603;2122,683334242485;2,9795599999996405;0,0003109028231675387;0,7017999999995332;0,0;0,7017999999995332;0,0
555;18;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;3,050739999999643;2109,2791964662406;3,264279999999653;4,7015815882835694e-05;1,2000599999995565;0,128861264469118;2,2677599999996065;0,132320872479562
556;18;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,552479999999619;2012,914220885634;3,5489999999996678;1,5537811256571175e-05;1,2000599999995565;0,1241102013824224;2,33893999999961;0,137694399989122
557;18;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,552479999999619;1941,875368624793;3,477819999999664;5,279697818497049e-06;1,27123999999956;0,1121247273825564;2,33893999999961;0,1417390121532811
558;18;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;3,050739999999643;2186,701274998707;3,976079999999686;0,00019646959592030825;1,2000599999995565;0,1450432336754789;2,8371999999996333;0,1251597078396185
559;18;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,694839999999626;2147,1985104460705;3,050739999999643;6,300831944831955e-05;1,27123999999956;0,1291719171212553;2,4101199999996137;0,1277967352309981
560;18;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,6236599999996244;2092,0724893599986;3,4066399999996597;3,639682157815684e-05;1,2000599999995565;0,12941045206948;2,2677599999996065;0,1306171809874803
561;18;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,694839999999626;2068,593626729736;3,6913599999996736;2,3688234610477453e-05;1,27123999999956;0,1242409188776076;2,4812999999996155;0,1321965285488554
562;18;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;3,050739999999643;1995,01873371237;3,3354599999996566;8,457137517528532e-06;1,2000599999995565;0,1179707104091378;2,2677599999996065;0,1345731516775199
563;18;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;3,1219199999996468;2226,4243469106173;3,3354599999996566;0,0002154820434116977;1,2000599999995565;0,1447584103594053;2,2677599999996065;0,124313994551704
564;18;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,552479999999619;2145,1681189711885;3,4066399999996597;6,907568516039901e-05;1,2000599999995565;0,1347480930460931;2,2677599999996065;0,1286738595836677
565;18;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,9795599999996405;2109,0242726947863;3,050739999999643;3,687346425922341e-05;1,2000599999995565;0,128768403764638;2,054219999999596;0,1292596030216578
566;18;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,908379999999636;2079,597144985464;3,1219199999996468;2,386219405441685e-05;1,2000599999995565;0,1255931001451626;2,196579999999603;0,1310693050046533
567;12;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,33893999999961;2162,4531443225464;2,4101199999996137;0,0003757325108642333;9,172219999999932;0,0;9,172219999999932;0,0
568;12;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;3,264279999999653;2094,946057898882;3,4066399999996597;4,3743593069229846e-05;0,3458999999995154;0,1429323018831731;2,908379999999636;0,1320718395671191
569;12;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,6236599999996244;1963,9999670428824;3,477819999999664;1,604796764062244e-05;1,128879999999553;0,1245782213501675;2,4101199999996137;0,1360203090653522
570;12;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,9795599999996405;1966,623318241369;3,1930999999996503;5,49981939938445e-06;1,2000599999995565;0,1157220332978021;2,196579999999603;0,1391243764555709
571;12;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,908379999999636;2219,3112349144294;3,83371999999968;0,00019431317299590403;0,7017999999995332;0,1472921989900216;2,552479999999619;0,1254371398569073
572;12;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,908379999999636;2132,136597930683;3,1930999999996503;7,067809901248306e-05;0,4170799999995189;0,1480361064321989;2,6236599999996244;0,1273650611376017
573;12;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,908379999999636;2071,629904647705;4,2607999999997;2,9535378671814104e-05;0,2747199999995118;0,1464981235376748;2,694839999999626;0,1306000561332453
574;12;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;3,1930999999996503;2049,7448926791;3,264279999999653;2,8028155357660605e-05;1,128879999999553;0,1279611668483255;2,2677599999996065;0,1305145138854212
575;12;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,7660199999996298;2005,8615990487317;3,762539999999677;6,828814625380582e-06;1,2000599999995565;0,118011787291737;2,6236599999996244;0,1358097510906091
576;12;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,908379999999636;2191,593567052977;3,6913599999996736;0,0001785824118376237;0,4170799999995189;0,1555225340183062;2,4101199999996137;0,1245163012874291
577;12;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,7660199999996298;2152,045627763628;4,2607999999997;5,295522572977246e-05;1,128879999999553;0,1366650521766083;2,552479999999619;0,1289736610661754
578;12;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;3,1930999999996503;2080,296120723205;3,264279999999653;4,1743106247227904e-05;1,128879999999553;0,1302475545343701;2,2677599999996065;0,1304664384144536
579;12;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,552479999999619;2050,594141545356;3,477819999999664;2,5064716420377903e-05;1,128879999999553;0,1270171622962687;2,33893999999961;0,132566461175432
580;9;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,8371999999996333;2150,372836653013;3,050739999999643;0,0003829975267839778;4,616699999999717;0,0;4,616699999999717;0,0
581;9;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;3,264279999999653;2081,235676401093;3,83371999999968;4,978019278953786e-05;0,0611799999995028;0,1245243236000965;2,908379999999636;0,1339665236790675
582;9;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;3,264279999999653;2009,428922220536;3,62017999999967;1,7446821976310136e-05;0,3458999999995154;0,1259467721152085;3,1219199999996468;0,1381852018314439
583;9;105;48;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;3,264279999999653;1935,32968228087;3,83371999999968;6,88872254557716e-06;0,4882599999995225;0,1258213628296568;2,908379999999636;0,1414628532189427
584;9;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;3,3354599999996566;2239,501406420733;3,62017999999967;0,0002432022112256689;0,20353999999951;0,1256247929176905;2,908379999999636;0,1269110325682492
585;9;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;3,5489999999996678;2150,334470049729;3,83371999999968;8,85907065163558e-05;0,5594399999995261;0,1283527219058794;2,908379999999636;0,1291577287883707
586;9;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;3,4066399999996597;2091,2660390759424;3,83371999999968;4,514161468172468e-05;0,0611799999995028;0,1292827300927596;2,908379999999636;0,1308670410612756
587;9;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;3,5489999999996678;2073,405939125265;3,762539999999677;2,882100444148217e-05;0,5594399999995261;0,1291778341582072;3,1219199999996468;0,1322056219666334
588;9;105;48;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;3,4066399999996597;1992,5145611476223;3,62017999999967;8,307705674924833e-06;0,2747199999995118;0,1329324690931741;3,1219199999996468;0,1357439896085017
589;9;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;3,3354599999996566;2243,9817207169367;3,62017999999967;0,00020288773572630603;0,0611799999995028;0,1330400575705176;2,908379999999636;0,1267243929194084
590;9;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;3,264279999999653;2144,933142948574;3,62017999999967;6,782245524771045e-05;0,2747199999995118;0,1345196162065024;2,908379999999636;0,1293312878162733
591;9;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;3,264279999999653;2093,278458070888;3,83371999999968;4,114418729944869e-05;0,4882599999995225;0,136276780254595;2,908379999999636;0,1309040029836574
592;9;105;48;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;3,4066399999996597;2086,599197370856;3,62017999999967;2,5541485375019773e-05;0,5594399999995261;0,1368238602892884;2,908379999999636;0,1323728840974055
